code	root	parents	filename	title
kwj	sepr	nuku	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
brq	sepr	tamo	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
bjh	sepr	bahi	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
ppq	sepr	wali	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
mbx	sepr	bahi	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
gpn	sepr	gapu	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
ian	sepr	nduu	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
msy	sepr	mise	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
yra	sepr	year	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aya	sepr	otti	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
tww	sepr	wali	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
wax	sepr	otti	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
ayq	sepr	tmax	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
buv	sepr	yuat	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
gai	sepr	otti	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
lgt	sepr	tmax	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
ybx	sepr	wali	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aad	sepr	woga	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
mle	sepr	nduu	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aau	sepr	abau	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
can	sepr	pond	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
yss	sepr	tmax	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
mtf	sepr	norr	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
nnm	sepr	yriv	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
pin	sepr	sani	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
rao	sepr	raoo	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
anj	sepr	aian	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
spk	sepr	nduu	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
spm	sepr	mise	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
myd	sepr	marb	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
cjn	sepr	woga	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
afi	sepr	tamo	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
grq	sepr	grpr	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
igg	sepr	tamo	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
igm	sepr	atai	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
sim	sepr	nuku	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
kql	sepr	yuat	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aog	sepr	pond	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
mzu	sepr	tamo	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aod	sepr	atai	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
iwa	sepr	woga	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
aww	sepr	yriv	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
iwm	sepr	woga	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
iws	sepr	woga	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
sny	sepr	sani	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
geb	sepr	mise	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
bzf	sepr	nduu	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
ppe	sepr	papi	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
knr	sepr	alam	ALL_Ethnologue15/12195.xml	Sepik-Ramu: Ethnologue 2005
mnz	trng	ewom	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nwr	trng	yrbn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ali	trng	amai	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
pep	trng	tond	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
gah	trng	gabe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mnu	trng	mair	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mnm	trng	dagn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mcv	trng	mini	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bqb	trng	kwer	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wms	trng	dumu	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bql	trng	numg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aup	trng	tiri	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
xte	trng	emek	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
auu	trng	ewom	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
auw	trng	takt	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
auy	trng	gdaa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kcd	trng	tond	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kcb	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kco	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mpv	trng	erap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mpt	trng	mook	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
fai	trng	mook	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mps	trng	tebe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mpp	trng	ehuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
faa	trng	wkut	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
fag	trng	erap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
fad	trng	hans	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
trh	trng	dagn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bxz	trng	mail	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
upi	trng	bewn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ddg	trng	fatk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wsk	trng	kown	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wsr	trng	owen	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
diy	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nby	trng	bewn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nxu	trng	kaup	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
pmr	trng	payn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nbq	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wfg	trng	epaw	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nbk	trng	hans	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
fuy	trng	kunp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
szp	trng	inan	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
sug	trng	mook	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
xow	trng	tibo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
sue	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nej	trng	gumt	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
abg	trng	abga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nec	trng	pntr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
sui	trng	suki	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kup	trng	kunp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kuo	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bdw	trng	wbop	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nex	trng	namq	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
abw	trng	omos	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aby	trng	yrbn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kue	trng	chim	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ner	trng	konh	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klq	trng	kair	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
med	trng	hage	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ggw	trng	gogd	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kzv	trng	ucng	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ydk	trng	hans	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
meb	trng	tuom	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
lei	trng	kabe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
leq	trng	enga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
lev	trng	pntr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kze	trng	gdaa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ggl	trng	yaga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kzm	trng	wbhp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wdg	trng	wada	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ekg	trng	ewom	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
boq	trng	dubo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
tnh	trng	kauk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
boj	trng	mind	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
akh	trng	anke	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bon	trng	etfl	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
apz	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ipi	trng	enga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ipo	trng	ipik	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bfn	trng	bunk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wiu	trng	wiru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
txt	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dnd	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dna	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
msz	trng	ehuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
usa	trng	gdaa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
msx	trng	pomk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
pup	trng	kabe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
buq	trng	mabu	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dni	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mso	trng	momb	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dnt	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dnw	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
msl	trng	molf	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
zia	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
msf	trng	nimn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
zik	trng	boaz	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kgq	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kgu	trng	omos	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nkg	trng	gumt	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nkj	trng	mook	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nkm	trng	namq	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wmc	trng	hans	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nks	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kgf	trng	ehuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
jma	trng	dagn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klm	trng	kabe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klh	trng	urwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dev	trng	yupn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klt	trng	urwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ulk	trng	etfl	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klp	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dem	trng	demm	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
tnm	trng	senp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ded	trng	ehuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
eri	trng	nuru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
klz	trng	alor	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kqb	trng	kova	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
taw	trng	unkl	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kyo	trng	alor	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kyc	trng	enga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ygm	trng	warp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
uar	trng	eelp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kyg	trng	kayg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ygw	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kyy	trng	kmba	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
spl	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ygr	trng	kayg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
spd	trng	yaga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kyt	trng	kmya	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ena	trng	emua	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
siq	trng	bosv	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
uka	trng	wbhp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
six	trng	peka	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
gcn	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
enq	trng	enga	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
enr	trng	epaw	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aoe	trng	anke	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aob	trng	tiri	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bkl	trng	torp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aom	trng	barc	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
snu	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
snr	trng	gumm	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
snp	trng	sian	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
snz	trng	evap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
snx	trng	mind	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
faj	trng	brah	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ghs	trng	gusa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mjn	trng	yupn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mjj	trng	tibo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kbk	trng	koic	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
uvh	trng	erap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ttn	trng	wpaw	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
itx	trng	torp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kxq	trng	tond	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kbq	trng	kayg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kbv	trng	sngi	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ttd	trng	kunp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
fiw	trng	ekut	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
imi	trng	pomk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
jil	trng	nuru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
byr	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
imo	trng	hage	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
imn	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wrv	trng	gogd	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wrs	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
tsx	trng	mini	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
noh	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
uhn	trng	uhun	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mxw	trng	namq	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nof	trng	chim	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
dah	trng	warp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
rwo	trng	gumt	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kkl	trng	wmek	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nou	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nop	trng	erap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kkc	trng	estr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ynl	trng	nuru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpq	trng	wmek	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpr	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpu	trng	alor	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpw	trng	kalk	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpx	trng	koic	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
xla	trng	awpa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kpf	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mdb	trng	kiwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mdc	trng	mind	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mds	trng	maub	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nac	trng	jimi	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
goi	trng	estr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
tci	trng	tond	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wgi	trng	wahg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
smq	trng	estr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ate	trng	atan	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
smf	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
rea	trng	nuru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
smc	trng	urwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
smb	trng	angp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bwp	trng	dumu	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
sbq	trng	sika	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kiw	trng	kiwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
asy	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
asx	trng	warp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mmq	trng	emua	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
asc	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
oro	trng	welp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mmi	trng	tibo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ork	trng	binp	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
asd	trng	evap	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ulf	trng	usku	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
asi	trng	aska	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
bwk	trng	mail	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aso	trng	gabe	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mmb	trng	momu	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mvq	trng	kumi	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
mvs	trng	mass	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
yut	trng	yupn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
yuw	trng	urwa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
wlw	trng	dani	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kih	trng	bewn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
aos	trng	takt	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
isa	trng	brah	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
onj	trng	dagn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
onn	trng	bosv	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ihp	trng	wbop	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
pgi	trng	bewn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nir	trng	nimn	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ons	trng	whuo	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ont	trng	gdaa	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
jet	trng	wars	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
koz	trng	kown	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
nps	trng	wmek	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
yir	trng	aghu	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
ukg	trng	numg	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
kop	trng	nuru	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
jei	trng	yeyy	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
tof	trng	etfl	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
jel	trng	bulr	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
iar	trng	pura	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
huf	trng	kwal	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
gyb	trng	hans	ALL_Ethnologue15/12197.xml	Trans-New Guinea: Ethnologue 2005
